date,open,high,low,close,volume,change_pct,dataset,simple_return,log_return,log_open_close,log_high_low,price_range_pct,close_to_open_ratio,volume_log_change,log_return_mean_5,log_return_std_5,volume_ma_5,log_return_mean_10,log_return_std_10,volume_ma_10,log_return_mean_21,log_return_std_21,volume_ma_21
2008-06-19,14303.59,14303.59,14244.53,14290.6,,-0.09,MASI,-0.0009102590812675171,-0.0009106736186417295,-0.00090857624528723,0.004137581336833307,0.004132786586987214,0.9990918363851313,,-0.001028518177425221,0.0028400948258044748,,-0.0016724298210194183,0.002493181603127111,,-0.0005637886557483087,0.0047403546408794715,
2008-06-20,14270.43,14300.61,14208.61,14208.61,,-0.57,MASI,-0.0057373378304619305,-0.005753859577354526,-0.004341445294458,0.0064540748119663975,0.006474947232699047,0.9956679651559204,,-0.0026708785841296863,0.00269031873330025,,-0.002349129669589458,0.0025993621687882724,,-0.0009345957302730786,0.004830760030708005,
2008-06-23,14202.92,14202.92,14062.31,14062.46,,-1.03,MASI,-0.01028601671803231,-0.010339283370605027,-0.00993874175415051,0.009949408508047722,0.009998961774824646,0.990110484322942,,-0.004924487080531367,0.0035144182911916984,,-0.0030936321671746173,0.0036333746834114537,,-0.00129811032065667,0.0052405246813550495,
2008-06-24,14057.73,14117.94,13963.34,14117.56,,0.39,MASI,0.003918233367419477,0.0039105770839456995,0.004246990176788168,0.01101100533886051,0.010950900863888688,1.0042560214202436,,-0.0032541194992106934,0.005321624648365009,,-0.002404425617944587,0.004257138040284276,,-0.0008974867003482967,0.005304496600020715,
2008-06-25,14053.2,14160.01,14037.88,14159.93,,0.3,MASI,0.003001226840898985,0.0029967321504352357,0.007566016896574765,0.008662404434563321,0.008625042637922718,1.0075947115247772,,-0.002019301466444066,0.006015025597250041,,-0.0016030506496604667,0.0044601179478152815,,-0.0006345445262284315,0.0053563874954009345,
2008-06-26,14152.96,14218.12,14078.15,14188.96,,0.21,MASI,0.0020501513778667935,0.0020480526854659304,0.002540407944205275,0.009893257425550767,0.009864711719534142,1.0025436375146966,,-0.0014275562056225335,0.006290580926391175,,-0.0012280371915238807,0.004606134392959263,,-0.00036121560052528024,0.005338998217142992,
2008-06-27,14140.75,14226.36,14093.53,14172.39,,-0.12,MASI,-0.0011678093390917743,-0.0011684917597612327,0.002235005596045431,0.009380754944269465,0.009372448824792426,1.002237505082828,,-0.0005104826421038751,0.005818735418547393,,-0.0015906806131167843,0.0044227978022592105,,-0.0011498375899264615,0.003933875666953831,
2008-06-30,14174.41,14191.07,14116.04,14191.07,,0.13,MASI,0.001318055740774815,0.0013171878678264976,0.0011746673714445326,0.005301154071124797,0.0052871277500568204,1.0011753575633835,,0.00182081160558243,0.0019359183137493035,,-0.001551837737474472,0.004449011107152685,,-0.001081210304305727,0.003965113446108173,
2008-07-01,14188.55,14213.52,14119.97,14213.52,,0.16,MASI,0.0015819807808714614,0.001580730767433776,0.0017583229978175724,0.006603516894548228,0.006581761590373186,1.0017598697541328,,0.0013548423422800452,0.001548870649264669,,-0.0009496385784653275,0.004421928687873552,,-0.0008938183589870435,0.003994807414952949,
2008-07-02,14213.45,14213.45,14064.3,14198.32,,-0.11,MASI,-0.00106940434178171,-0.0010699765625981478,-0.0010650516620547656,0.010549027637613626,0.010504763943903326,0.998935515304166,,0.0005415005996733686,0.001538856863114035,,-0.0007389004333853519,0.004353653913381052,,-0.0008238162837451492,0.003977360122933502,
2008-07-03,14176.22,14200.15,14125.62,14177.68,,-0.15,MASI,-0.0014536931129879305,-0.00145475074993193,0.00010298406930212527,0.005262358057195028,0.005256854435986624,1.0001029893723434,,-0.00015906008740620357,0.0014776430271551293,,-0.000793308146514372,0.0043594349179366864,,-0.0012812615079900666,0.003404654840584318,
2008-07-04,14180.87,14216.75,14129.89,14216.75,,0.28,MASI,0.0027557400082383054,0.002751949918147063,0.0025269736754649596,0.006128435105896347,0.006109694550442301,1.0025301691645152,,0.0006250282481754556,0.0018107160202598307,,5.727280303578692e-05,0.00410648484396179,,-0.0010431157027233733,0.003506940045125116,
2008-07-07,14188.87,14206.8,14119.27,14206.8,,-0.07,MASI,-0.0006998786642516963,-0.0007001236936579398,0.0012628687671711956,0.006180192211548,0.006161134104794805,1.0012636665217172,,0.00022156593587856818,0.0018424035637416667,,0.0010211887707304956,0.0019709808392145414,,-0.0011246996361521263,0.003476508704093191,
2008-07-08,14188.24,14327.91,14133.69,14327.91,,0.85,MASI,0.008524790945181326,0.008488660108193699,0.009795930859929606,0.013648074231207041,0.013555361528652773,1.0098440680450853,,0.0016031518040305528,0.004199149408688501,,0.0014789970731552955,0.002986666074229049,,-0.0005826558979165484,0.00403012135716415,
2008-07-09,14327.46,14359.21,14277.28,14359.21,,0.22,MASI,0.0021845475020432215,0.0021821648475325536,0.0022135725732075726,0.005722085601111186,0.005705745650352524,1.0022160243336922,,0.002253580086056693,0.003924467451633693,,0.0013975403428650272,0.002951574745709252,,-0.00033676764763620776,0.004033966520353131,
2008-07-10,14356.16,14448.12,14282.7,14448.12,,0.62,MASI,0.006191844815975456,0.006172754108798732,0.006385183898940266,0.011515287618832281,0.011449240454813502,1.0064056126429353,,0.003779081057802826,0.0035908989289984553,,0.0018100104851983072,0.0033180369922072234,,0.00019607862099258746,0.004122889909968415,
2008-07-11,14396.29,14521.43,14388.56,14504.58,,0.39,MASI,0.003907774852368373,0.003900159333594442,0.007493927123106963,0.009192042996533225,0.009160554804068839,1.0075220768684154,,0.004008722940892302,0.0035452152639720885,,0.002316875594533875,0.0031974373337531332,,0.0004628520128732719,0.0041748478767318015,
2008-07-14,14477.88,14524.53,14468.83,14502.74,,-0.01,MASI,-0.0001268564825730456,-0.0001268645295371779,0.0017156296930648073,0.0038422637821119935,0.0038406535592585074,1.0017171022276743,,0.004123374773716454,0.0033592531519525,,0.0021724703547975075,0.003279166747817659,,0.0003397659659349395,0.0041511222694985694,
2008-07-15,14432.42,14489.16,14428.83,14465.16,,-0.26,MASI,-0.002591234483966476,-0.002594597542947777,0.002265934656709497,0.004172495220264178,0.0041707108666616845,1.002268503826801,,0.0019067232434881586,0.0034148954200443242,,0.0017549375237593521,0.0036118301761549313,,0.00017198707763250366,0.004197074894142542,
2008-07-16,14468.29,14483.29,14394.11,14394.11,,-0.49,MASI,-0.0049118018742965175,-0.00492390441958973,-0.005140262995024767,0.006176475964553385,0.006195589723852346,0.9948729255495985,,0.0004855093900637018,0.004558738998558075,,0.001369544738060194,0.004117029256753771,,0.00014900404920716745,0.004224829669295883,
2008-07-17,14373.16,14383.21,14295.29,14366.14,,-0.19,MASI,-0.0019431559158573641,-0.0019450462925754539,-0.0004885296537923328,0.006131441703210503,0.006119945928412103,0.9995115896573892,,-0.0011380506902111357,0.0032981630035603506,,0.0013205151837958414,0.004157125059376473,,0.00020768555972252217,0.004184684952540832,
2008-07-18,14340.66,14441.05,14340.66,14425.14,,0.41,MASI,0.00410687909208729,0.004098468882760643,0.005873658502729192,0.006975986285582121,0.006959377863923638,1.0058909422578877,,-0.0010983887803778954,0.003374212072873472,,0.0014551670802571994,0.0042298136136548784,,0.00044621615502739705,0.004259838006970493,
2008-07-21,14414.23,14454.55,14353.1,14452.73,,0.19,MASI,0.0019126330836303218,0.0019108063298762582,0.002667410965862066,0.007043297137687034,0.007019435082506828,1.002670971671744,,-0.0006908546084952082,0.003633944268499647,,0.0017162600826106194,0.004162031316333031,,0.0008112002458479107,0.004023872519650727,
2008-07-22,14461.41,14461.41,14399.17,14428.46,,-0.17,MASI,-0.0016792675155490322,-0.0016806790657116475,-0.002281077366387072,0.004313156318353793,0.004313696680033752,0.9977215223135226,,-0.0005080709130479823,0.0035359111161504314,,0.0006993261652200846,0.003515596830170216,,0.001223514736557119,0.003179128109139158,
2008-07-23,14458.12,14458.12,14377.3,14417.08,,-0.08,MASI,-0.0007887189623839719,-0.0007890301648297236,-0.0028425796278108728,0.005605620562050025,0.005605850838033883,0.9971614566762483,,0.0003189039379040191,0.0026062705734628895,,0.00040220666398385694,0.0035018786018366764,,0.0009997239151868609,0.0031457543979258617,
2008-07-24,14417.2,14451.48,14404.48,14451.48,,0.24,MASI,0.0023860587580841752,0.0023832166399617516,0.002374893213817519,0.0032575621509406743,0.0032522620520528,1.0023777155064784,,0.0011845565244114602,0.002374854179289123,,2.325291710015883e-05,0.0029731671658969044,,0.0009705088908785998,0.003129085337592291,
2008-07-25,14454.12,14481.15,14417.67,14463.4,,0.08,MASI,0.0008248290140524528,0.0008244890295411229,0.0006418254621120416,0.004393266029625292,0.004389009499840947,1.0006420314761466,,0.0005297605537675561,0.001735994242819708,,-0.00028431411330517305,0.002671310708892802,,0.0009122439548821804,0.003119394422890865,
2008-07-28,14447.75,14479.57,14384.02,14450.96,,-0.09,MASI,-0.0008601020506935342,-0.0008604721506934013,0.00022215524590561835,0.006620822221921629,0.006612017471503574,1.0002221799242097,,-2.449514234637573e-05,0.0016235891335159367,,-0.0003576748754207954,0.0026765744656067967,,0.0009269115553139819,0.00310983098157662,
2008-07-29,14417.61,14417.61,14312.61,14335.5,,-0.8,MASI,-0.0079897806097311,-0.008021869945620933,-0.00571139770290351,0.0073094092206663136,0.007324474207387255,0.9943048813222163,,-0.001292733318328233,0.003991149110808575,,-0.000900402115688111,0.003578748886129327,,0.00048219451657838995,0.0036687607669038994,
2008-07-31,14336.89,14336.89,14134.69,14134.69,,-1.4,MASI,-0.014007882529385007,-0.014106918863166368,-0.014203876249773411,0.014203876249773342,0.014305230606401619,0.9858965228860653,,-0.003956311057995562,0.006931693287597013,,-0.0018187035600457746,0.005426864561241964,,-0.0002648364182120931,0.004843100241786541,
2008-08-01,14119.4,14237.85,14096.11,14237.85,,0.73,MASI,0.007298356030447151,0.007271851909619228,0.008354173194260342,0.010005038643048077,0.009955154745976379,1.0083891666784708,,-0.002978584004064066,0.008265829791489031,,-0.0008970137398263067,0.006138990558612554,,0.00013239350903635332,0.005108581972629421,
2008-08-04,14210.97,14274.73,14123.19,14123.19,,-0.81,MASI,-0.008053182186917307,-0.008085784209910811,-0.006196074338004109,0.010672713948810128,0.010729870517921167,0.9938230817460033,,-0.004760638651954453,0.00820117833257511,,-0.0021154390490934517,0.006245556799348283,,-0.00018336998905787912,0.0054077618994442,
2008-08-05,14144.14,14190.89,14072.69,14072.69,,-0.36,MASI,-0.003575679432196277,-0.003582087453811601,-0.0050643642614086725,0.008364169655693802,0.008399247052269247,0.9949484380103705,,-0.005304961712578093,0.007964507994663722,,-0.0026647284274622382,0.006091761605137711,,-0.000484990816294006,0.005412496998046836,
2008-08-06,14117.91,14142.36,14076.54,14142.36,,0.5,MASI,0.0049507237066972465,0.004938509171358873,0.0017303448339640053,0.004664967051449625,0.004654102992711238,1.0017318427444288,,-0.002712885889182132,0.0089118792970446,,-0.002002809603755186,0.0065527393646597895,,-0.00021648448938844348,0.00553965944999832,
2008-08-07,14047.32,14173.46,14003.97,14119.31,,-0.16,MASI,-0.0016298552716803583,-0.0016311849307479652,0.005111733761340183,0.012030340891488354,0.01200412768046029,1.0051248209622903,,-0.00021773910269845152,0.006282986402601609,,-0.00208702508034701,0.0065408074640564695,,-0.0006983818721951894,0.005172531510171818,
2008-08-08,14094.58,14161.63,14078.93,14161.63,,0.3,MASI,0.002997313608101182,0.0029928306193833416,0.004745868313457441,0.005856841110931478,0.005839723252196174,1.0047571477830484,,-0.0010735433607456288,0.005207097375438811,,-0.0020260636824048508,0.006589757797845708,,-0.0006597787402022947,0.005198066229330217,
2008-08-11,14161.1,14167.43,14106.42,14142.61,,-0.13,MASI,-0.0013430657346645836,-0.0013439684558148241,-0.0013065426850603946,0.004315655256851537,0.004313913768392129,0.9986943104702318,,0.0002748197900735685,0.0035449486731867507,,-0.0022429094309404456,0.00652085162175403,,-0.0010177179099457975,0.004957277133116359,
2008-08-12,14143.52,14151.84,14109.45,14151.84,,0.07,MASI,0.0006526376673046119,0.0006524247919574973,0.000588082303231554,0.0029998653132706546,0.0029953702133432413,1.0005882552575314,,0.0011217222392273882,0.0028260961430794517,,-0.002091619736675356,0.006573824310339948,,-0.0011723719357380328,0.004845583124511374,
2008-08-13,14150.85,14150.85,14079.92,14079.92,,-0.51,MASI,-0.005082024669583629,-0.005094982075501366,-0.005025024060881229,0.005025024060881211,0.005037670668583365,0.994987580251363,,-0.0008849760101446597,0.002995523258590534,,-0.001798930949663399,0.006341504773282674,,-0.0014089489617363277,0.004912799397641365,
2008-08-15,14079.92,14111.84,14064.63,14073.49,,-0.05,MASI,-0.0004566787311292009,-0.0004567830406194264,-0.0004567830406194264,0.0033510261702926246,0.0033545339500010976,0.9995433212688708,,-0.000650095632118952,0.002968304056068161,,-0.00043391736740870494,0.004638178747448189,,-0.0013071482711492634,0.004909150562061785,
2008-08-18,14059.22,14078.06,13919.01,13919.01,,-1.1,MASI,-0.010976666057957218,-0.01103735416753133,-0.010022876627056209,0.011362025458465038,0.011426818430333715,0.9900271850074187,,-0.0034561325895018863,0.0047565304333542615,,-0.002264837975123761,0.004866502371032345,,-0.001598264925813149,0.005300053959769941,
2008-08-19,13917.66,13966.77,13908.17,13908.17,,-0.08,MASI,-0.0007787910203383985,-0.0007790944356066972,-0.0006821000752137766,0.0042044995488167165,0.0042133508578051865,0.9993181325021592,,-0.003343157785460261,0.004825448333360757,,-0.0015341689976933492,0.0044238100119506595,,-0.0015427434088146365,0.00530234611794301,
2008-08-22,13907.15,13926.46,13894.53,13904.43,,-0.03,MASI,-0.0002689066929725259,-0.0002689428548602163,-0.00019560197649122076,0.0022953902085755414,0.002296390430963259,0.9998044171523282,,-0.0035274313148238043,0.004649089698805989,,-0.0012028545377982109,0.004377213594574579,,-0.0017507153963203918,0.005153583605233409,
2008-08-25,13913.41,13970.38,13880.41,13880.41,,-0.17,MASI,-0.001727506988779881,-0.001729000849662667,-0.0023746297203393637,0.0064608804969446855,0.006481797007437053,0.997628187482436,,-0.002854235069656064,0.00460888573676857,,-0.0018696055399003645,0.0038086874732212355,,-0.0019240395477270074,0.005085033643949963,
2008-08-26,13881.19,13932.37,13860.92,13882.8,,0.02,MASI,0.00017218511556937877,0.00017217029341377892,0.00011597756675477293,0.005141540091217401,0.005146656294119395,1.0001159842924128,,-0.002728444402849423,0.004698391950155999,,-0.0016892700174841902,0.0038635288644542046,,-0.0018358086258638917,0.005105500641312859,
2008-08-27,13886.37,13905.68,13853.19,13904.86,,0.16,MASI,0.0015890166248884174,0.0015877554737879485,0.0013306357961260843,0.0037818587400214178,0.0037749391220048083,1.0013315214847365,,-0.00020342247458556714,0.0012260168101982066,,-0.0018297775320437297,0.003696260928416598,,-0.0017226283573582883,0.005155961485165018,
2008-08-28,13941.7,13985.23,13915.53,13985.23,,0.58,MASI,0.005779993469908984,0.0057633533965404035,0.0031174235945903065,0.00499629006470562,0.004983829368555176,1.0031222878128205,,0.001105067091843853,0.0028601905634863863,,-0.0011190453468082069,0.004413732712382899,,-0.0015616694641878762,0.005340021878872238,
2008-08-29,13974.18,14021.11,13943.29,13990.62,,0.04,MASI,0.00038540660396724213,0.000385332353919078,0.0011757639528204833,0.005565662119202481,0.005562298168344198,1.0011764554342366,,0.001235922133599712,0.0027958567464819967,,-0.001145754590612049,0.0044026158901282935,,-0.0015825816868365451,0.005331062526912541,
2008-09-01,13968.44,14083.91,13968.44,14083.91,,0.67,MASI,0.006668039014711136,0.006645905977386165,0.008232511868488796,0.008232511868488796,0.008198717543636628,1.0082664921780815,,0.002910903499009478,0.0030706922594261523,,2.8334214676704277e-05,0.00478163119002223,,-0.0012251351093089467,0.005625424389339834,
2008-09-02,14049.12,14057.29,14026.76,14044.86,,-0.28,MASI,-0.0027726675333766826,-0.0027765184959417455,-0.00030326781984256967,0.0021741886961831325,0.002173748972933917,0.9996967781611944,,0.002321165741138373,0.003899479454694146,,-0.00020363933085552763,0.004863351773498857,,-0.0009753564688480331,0.005421295972490949,
2008-09-03,14039.69,14077.58,14008.98,14077.58,,0.23,MASI,0.0023296779035177906,0.002326968411297533,0.002695142375872248,0.004884908398389418,0.004872996637206137,1.0026987775371108,,0.0024690083286402903,0.003878679413397576,,0.0011327929270273586,0.003055846870041583,,-0.0001927904081592759,0.0045465141410695326,
2008-09-04,14075.04,14077.43,13964.43,13999.73,,-0.55,MASI,-0.005530069798928561,-0.005545417242694788,-0.005364972225009682,0.008059423422867534,0.008071584237696014,0.9946493935363593,,0.00020725420079325177,0.004689809833712952,,0.0006561606463185496,0.003692563026043476,,-0.0008031365582694671,0.004350417077213882,
2008-09-05,14000.22,14000.22,13903.75,13904.93,,-0.68,MASI,-0.006771559165783869,-0.006794590202118305,-0.006829590264621968,0.006914455853402793,0.0069378270872272885,0.993193678385054,,-0.001228730310414225,0.005627191145175963,,3.59591159274069e-06,0.004385768141250132,,-0.0007416511293269669,0.0042503161367438225,
2008-09-08,13901.91,13901.91,13614.13,13667.49,,-1.71,MASI,-0.017075957951604215,-0.017223433388836647,-0.017006220644643216,0.020918016794838106,0.021055804686888422,0.9831375688664363,,-0.0060025981836587874,0.007185622420555459,,-0.0015458473423246573,0.0070148696250566375,,-0.0013912390309948261,0.005549880899171965,
2008-09-09,13634.18,13634.18,13502.67,13538.0,,-0.95,MASI,-0.00947430727953702,-0.009519474037630194,-0.007079329055424879,0.009692431475125574,0.009714137981976675,0.9929456703666814,,-0.007351189291996477,0.007060453491392504,,-0.0025150117754290545,0.007409527678786396,,-0.0020797144218990676,0.005621708309207591,
2008-09-10,13516.51,13519.43,13399.6,13402.49,,-1.0,MASI,-0.010009602600088652,-0.01006003549659197,-0.00847139060746323,0.00890305419770208,0.008940875911864134,0.9915643905120478,,-0.009828590073574377,0.0045382692759458046,,-0.0036797908724670466,0.007605827328853497,,-0.0024810882583678295,0.005882913019662938,
2008-09-11,13387.25,13402.53,13347.33,13401.37,,-0.01,MASI,-8.3566561138948e-05,-8.35700530185559e-05,0.0010541790736233667,0.004127130261819455,0.004118981865286961,1.0010547349156849,,-0.008736220635639131,0.0061854070771685775,,-0.004264483217422942,0.006999830659233112,,-0.002627583528482206,0.005777140034029342,
2008-09-12,13374.15,13374.15,13273.92,13275.33,,-0.94,MASI,-0.009405008592405117,-0.009449514960714426,-0.007416313784634256,0.007522531474499404,0.007550094799903246,0.9926111192113144,,-0.009267205587358355,0.006090282789004906,,-0.005247967948886293,0.006964752611724339,,-0.003013561933477425,0.005955121553568047,
2008-09-15,13260.16,13260.16,12653.09,12825.84,,-3.39,MASI,-0.0338590453118679,-0.034445539588074045,-0.033302165061909215,0.04686259693045288,0.04733179269349997,0.9672462474057628,,-0.012711626827205835,0.012842244076048536,,-0.009357112505432313,0.010428344245203433,,-0.004684893570621784,0.009014263355082592,
2008-09-16,12753.1,12753.1,12262.42,12302.51,,-4.08,MASI,-0.04080278562651651,-0.041658579387432865,-0.03597107270568096,0.03923507839121233,0.03988454388575992,0.9646681983204084,,-0.01913944789716637,0.01789444562001091,,-0.013245318594581426,0.01425035029808227,,-0.006426017252142331,0.012100335536324468,
2008-09-17,12268.33,12368.58,12074.49,12230.58,,-0.58,MASI,-0.005846774357427864,-0.005863933659690335,-0.0030817721994146454,0.02406442333714848,0.024045466363819226,0.9969229715861898,,-0.018300227529786044,0.01851436490130505,,-0.014064408801680212,0.013469851050287578,,-0.006683500614955232,0.012024255343681348,
2008-09-18,12246.61,12560.3,12246.61,12547.37,,2.59,MASI,0.025901469922113396,0.025571708922778998,0.024261917864925316,0.025291882106373238,0.025000458263365045,1.0245586329604683,,-0.013169171734626534,0.026610093768162212,,-0.010952696185132834,0.018362259128917795,,-0.004940211896369026,0.0138731335074011,
2008-09-19,12598.67,13092.11,12598.67,13092.11,,4.34,MASI,0.043414675744797515,0.04249867681756897,0.038418505850744425,0.038418505850744425,0.037689875810698235,1.0391660389549056,,-0.0027795333789698536,0.03666653430414901,,-0.006023369483164107,0.025014062391690097,,-0.0028793656462178037,0.01731072080759872,
2008-09-22,13137.69,13441.81,13137.69,13441.81,,2.67,MASI,0.026710744104655237,0.026360239965266413,0.02288480013127229,0.02288480013127229,0.022624929232000674,1.0231486661658176,,0.009381622531698238,0.03348380514297134,,-0.0016650021477538006,0.026592883189830857,,-0.0016113093214498693,0.01844938213469446,
2008-09-23,13446.09,13446.09,13216.62,13329.68,,-0.83,MASI,-0.008341882529212863,-0.00837687074553968,-0.008695229563904098,0.017213228953692816,0.017214966900930804,0.9913424646123892,,0.016037964260076875,0.022211417519584113,,-0.0015507418185447494,0.026557817062880153,,-0.00192787455458687,0.01850844200445236,
2008-09-24,13329.32,13360.03,13185.03,13186.24,,-1.08,MASI,-0.010760948499888956,-0.010819266253096208,-0.010792258488362258,0.013185318499443575,0.013271410197296576,0.9892657689964679,,0.015046897741395698,0.023505823252147062,,-0.001626664894195173,0.026585916588109274,,-0.002451276294896869,0.018601266394521754,
2008-09-25,13179.9,13202.1,13056.92,13174.03,,-0.09,MASI,-0.0009259652486227621,-0.0009263942192719769,-0.0004454743635634856,0.011057646422363518,0.011020166190603808,0.9995546248454086,,0.009747277112985505,0.02352679014802229,,-0.001710947310820515,0.026581816779188038,,-0.002570997708852104,0.018582051447242384,
2008-09-26,13159.22,13187.66,13072.89,13116.62,,-0.44,MASI,-0.004357816097276257,-0.004367339054111925,-0.0032425252493990552,0.00874092360877644,0.008749967598359975,0.9967627260582316,,0.0003740739386493273,0.015011020425628003,,-0.001202729720160265,0.026465753523643387,,-0.003053411635073643,0.018486117719142013,
2008-09-29,13117.3,13117.3,12974.14,12974.14,,-1.09,MASI,-0.010862554530054358,-0.01092198282945096,-0.010973824109759094,0.010973824109759183,0.01103425737659682,0.9890861686475113,,-0.007082370620294147,0.00434885569192437,,0.0011496259557020436,0.024124604054318478,,-0.003591855215234121,0.018545527853999384,
2008-09-30,12903.64,12903.64,12465.55,12487.7,,-3.75,MASI,-0.0374930438549298,-0.038213985682604285,-0.032765282245208714,0.034540602559606996,0.03508172041288629,0.9677656847215206,,-0.013049793607707066,0.014706301570898153,,0.0014940853261849018,0.023460921742172364,,-0.005728040532376523,0.019845381313594288,
2008-10-03,12483.1,12564.62,12207.93,12529.32,,0.33,MASI,0.0033328795534806055,0.003327337820293928,0.0036957681510829993,0.028799187219763264,0.028468424463578272,1.0037026059232081,,-0.010220472793029041,0.016494780414916903,,0.002413212474183328,0.023320248867310815,,-0.0054373807077938725,0.019935267039359474,
2008-10-06,12514.18,12514.18,12232.51,12240.54,,-2.3,MASI,-0.023048337818812104,-0.023318103924642685,-0.022109007604683633,0.02276523968758062,0.02301123970020931,0.9781336052382178,,-0.014698814734103182,0.016379876646086436,,-0.00247576881055884,0.023048907833684358,,-0.006658574628552931,0.020219316231875634,
2008-10-07,12219.88,12403.14,12030.28,12403.14,,1.33,MASI,0.013283727678680801,0.01319627260311568,0.014885532633233549,0.0305228615000045,0.03006174242973947,1.014996873946389,,-0.011186092402657662,0.02051159338459392,,-0.005406009232004169,0.01800715414671152,,-0.005766113207323861,0.020679294695132824,
2008-10-08,12402.2,12402.2,12172.7,12293.89,,-0.88,MASI,-0.00880825339389868,-0.008847275370453461,-0.008771485238131222,0.01867813681059981,0.018667809781932325,0.9912668720065794,,-0.010771150910858163,0.020539238555354562,,-0.008926760765576157,0.014130774985163557,,-0.005863860120101726,0.020689248093480272,
2008-10-09,12281.45,12281.45,12012.9,12012.9,,-2.29,MASI,-0.02285606915305083,-0.02312131860148069,-0.02210892153494751,0.022108921534947482,0.022355134896652855,0.9781336894259227,,-0.007752617494633443,0.016134598100726476,,-0.010401205551170257,0.014819478300897564,,-0.006144711796894298,0.020890216933900904,
2008-10-10,11938.48,11971.33,11466.36,11971.33,,-0.35,MASI,-0.003460446686478713,-0.0034664478806551054,0.0027478278304721303,0.04309709334104611,0.04218161223523195,1.0027516065696807,,-0.00911137463482325,0.015228885044848041,,-0.009665923713926146,0.014977991741193799,,-0.00585647245608596,0.020883082421020792,
2008-10-13,11972.2,12517.78,11972.2,12517.78,,4.56,MASI,0.04564655723298916,0.044635409147019536,0.04456273815820681,0.04456273815820681,0.04358440554155768,1.0455705718247272,,0.004479327979509196,0.025937547016143495,,-0.005109743377296995,0.022812593285001,,-0.0032519274730568415,0.023570496439095638,
2008-10-14,12707.86,12750.81,12506.22,12581.17,,0.51,MASI,0.005063996970708917,0.005051218061464322,-0.01001944794708652,0.019368678451862565,0.019440958193872284,0.9900305794996167,,0.002850317071178924,0.025505386356886157,,-0.00416788766573937,0.023039947827026258,,-0.003007413753319562,0.023631561796242744,
2008-10-15,12568.97,12568.97,12300.65,12403.9,,-1.41,MASI,-0.01409010449743553,-0.014190312426900501,-0.013220138824930472,0.021578971604573033,0.02163190609405104,0.9868668633945343,,0.001781709659889516,0.02621992900743204,,-0.004494720625484325,0.023169222308978336,,-0.0032331660136141367,0.02371866413568275,
2008-10-16,12314.76,12377.42,12295.99,12307.93,,-0.77,MASI,-0.00773708269173401,-0.007767169204387668,-0.0005547728680476697,0.006600651928459233,0.006616059727346539,0.9994453809899665,,0.00485253953930812,0.023312062322194335,,-0.001450038977662663,0.02003423453871223,,-0.0019627674239147855,0.022653866473847078,
2008-10-17,12359.85,12589.51,12352.14,12572.51,,2.15,MASI,0.02149670984479113,0.02126891436461701,0.017059368416849508,0.019034600106180383,0.01888008042944494,1.0172057104252883,,0.009799611988362544,0.02372621535604685,,0.0003441186767696454,0.021274587022962962,,0.0010337798976113991,0.02125951747185882,
2008-10-20,12556.43,12580.15,12424.78,12489.82,,-0.66,MASI,-0.006577047860769292,-0.006598771946007462,-0.005318972464233231,0.012427309301091434,0.012439730916858608,0.9946951482228626,,-0.0004472242302428561,0.013983196612464423,,0.002016051874633167,0.019815319053024756,,0.0009987875982629645,0.021272039564145074,
2008-10-21,12468.55,12478.46,12410.04,12464.1,,-0.21,MASI,-0.002059277075249999,-0.0020614003016614017,-0.0003569616584880057,0.005498135472881675,0.005489365457594071,0.9996431020447447,,-0.001869747902868001,0.013641608948083776,,0.0004902845841554593,0.019442709130571157,,-0.00031707474575800687,0.020517271095416654,
2008-10-22,12428.02,12441.35,12325.24,12349.22,,-0.92,MASI,-0.009216870853090198,-0.009259609018048936,-0.006360697614192307,0.009376409967590238,0.00940221325719362,0.9936594888003076,,-0.0008836072210976879,0.01267206917456025,,0.0004490512193959118,0.019465136476584807,,-0.002781755023644574,0.01808090287432944,
2008-10-23,12342.08,12342.08,12121.45,12121.45,,-1.84,MASI,-0.018444079869011865,-0.018616292735771478,-0.01803795136054905,0.01803795136054904,0.01820161779325074,0.9821237587181416,,-0.0030534319273744495,0.014881610819767141,,0.000899553805966833,0.018903025399536,,-0.00492349467607495,0.01709317065983825,
2008-10-24,12061.81,12061.81,11903.55,11935.46,,-1.53,MASI,-0.015343873876475289,-0.015462809297810196,-0.010530461805340641,0.013207587999612778,0.013259648140917922,0.9895247893972795,,-0.01039977665985989,0.006678726961326364,,-0.00030008233574867606,0.019579447870397972,,-0.0052609203214211645,0.017234108670246034,
2008-10-27,11935.48,11935.48,11411.85,11411.85,,-4.39,MASI,-0.04387011476725644,-0.04486151194513947,-0.044863187622762625,0.044863187622762556,0.0458847601396793,0.9561282830686324,,-0.018052324659686293,0.016269432095847036,,-0.009249774444964578,0.01704812057326042,,-0.006881979640089892,0.019264497373409246,
2008-10-28,11383.03,11725.75,11145.95,11708.97,,2.6,MASI,0.02603609406012164,0.025702925525627415,0.028231564882912577,0.05071107494842084,0.04951759206830313,1.0286338523222727,,-0.012499459494228529,0.025315106073805327,,-0.007184603698548267,0.01997295193831057,,-0.005613916795094683,0.02051213857329357,
